story_cluster_id,count
COLOMBIA_POLITICAL_DEVELOPMENT_BOLIVAR_S_RESIGNATION_NEWS_APRIL_22_1827_1827_5F704A,1
BETWEEN_THEBES_AND_GITONI_BATTLE_BATTLE_BETWEEN_THEBES_AND_GITONI_SEPT_30_1823_34310D,1
GR_CE_DIPLOMACY_RUSSIAN_GREEK_DIPLOMATIC_RELATIONS_PER_LONDON_TREATY_25_NOVEMBRE_EE13C9,1
GREEK_AMNESTY_1830_DC0330,1
GREECE_POLITICAL_DEVELOPMENT_THREAT_TO_GREEK_PRESIDENT_S_SAFETY_1831_1831_91CE38,1
THESSALY_ENVIRONS_OF_SALONICHI_MILITARY_MOVEMENT_GREEK_CONTROL_OF_THESSALY_AND_O_B4FE64,1
AYA_CONDTTGANSA_BATTLE_BATTLE_AT_AYA_CONDTTGANSA_1ST_JULY_1825_C55131,1
GREEK_MILITARY_OPERATIONS_1822_831DFD,1
NAPOLI_DI_ROMANIA_DIPLOMACY_GREEK_INDEPENDENCE_NEGOTIATION_STANCE_1826_1826_FC6245,1
GREEK_NAVAL_ACTIVITY_DAMIEITTA_1822_E6567E,1
GREEK_RELIEF_1826_55DA47,1
EGYPT_DIPLOMACY_LETTER_FROM_LORD_COCHRANE_TO_THE_PACHA_OF_EGYPT_1826_82AC8E,1
GREECE_POLITICAL_DEVELOPMENT_1830_1830_662E72,1
MISSOLONGHII_PROCLAMATION_MAY_1824_B83EA8,1
GREEK_PACIFICATION_1829_8DB32D,1
DEPTFORD_MILITARY_MOVEMENT_DEPARTURE_OF_THE_CIMON_WITH_DISPATCHES_TO_HYDRA_SATUR_63FDEB,1
GREEK_TURKISH_NAVAL_ENGAGEMENT_OCT_1825_F38C54,1
MISSOLONGHII_BOMBARDMENT_1826_FD3035,1
GREECE_UNCLEAR_4_B_AUGNIT_1825_467C51,1
CONSTANTINOPLE_MILITARY_MOVEMENT_1824_1824_37C14C,1
GREECE_POLITICAL_DEVELOPMENT_SUCCESSION_OF_M_DURAND_DE_MAREUIL_AS_PRINCE_S_SUCCE_452920,1
GREECE_MILITARY_MOVEMENT_FRENCH_TROOP_DEPLOYMENT_TO_GREECE_MARCH_14_1828_1828_7E8DC5,1
PATRAS_NAVAL_OPERATION_APRIL_1825_E7E833,1
GREEK_FUNDS_RISE_1830_ECA90C,1
POLITICAL_DEVELOPMENT_1825_8E03D5,1
GREECE_MILITARY_MOVEMENT_TROOP_RECRUITMENT_AND_PLANNED_DEPARTURE_OF_KING_OTHON_T_A9AF2C,1
GREEK_NAVAL_MOVEMENTS_1824_E3B63D,1
ALEXANDRIA_DIPLOMACY_GREEK_NEUTRALITY_AND_TREATY_NEGOTIATIONS_1826_1826_67C681,1
ATROCITY_GREEK_CRUELTY_REPORT_JAN_13_1823_2BE3FF,1
PARTHENION_OCCUPATION_JUNE_1825_7ADC93,1
GREECE_POLITICAL_DEVELOPMENT_GREEK_STATE_TERRITORIAL_RECOGNITION_AND_NAVAL_RESTO_B3286C,1
GREECE_ATROCITY_LATE_TRANSACTIONS_IN_GREECE_1824_7ADC15,1
MOLDAVIA_WALLACHIA_UPRISING_1821_8C30F1,1
NAVAL_OPERATION_COMBAT_INVOLVING_THE_MAGICIENNE_AND_GREEK_PIRATES_5_NOVEMBRE_DER_24165F,1
CONSTANTINOPLE_UNCLEAR_1826_53948F,1
MOREA_EGYPTIAN_ARMY_DESTRUCTION_JULY_1825_AA05B4,1
GREEK_WAR_OF_INDEPENDENCE_1827_MILITARY_OPERATIONS_48900D,1
GREEK_AUSTRIAN_NAVAL_CONFLICTS_1825_FAAA63,1
IONIAN_ISLANDS_PROCLAMATION_1822_A3F5C5,1
MACEDONIA_MILITARY_MOVEMENTS_1822_CE4144,1
GREECE_POLITICAL_DEVELOPMENT_GREEK_INDEPENDENCE_RECOGNITION_DISCUSSION_1829_1829_0E672C,1
LONDON_FINANCE_GREEK_GOVERNMENT_LOAN_NEGOTIATION_IN_LONDON_1825_1825_3F69B7,1
GREEK_NAVAL_ACTION_SAMOS_1824_B112BD,1
GREEK_ARREST_CONSTANTINOPLE_MAY_1821_A5AEE3,1
GREECE_DIPLOMACY_POTENTIAL_CONGRESS_ON_GREEK_INDEPENDENCE_1824_1824_57A05C,1
SCIO_FALL_DECEMBER_1827_E92857,1
WALLACHIA_DIPLOMACY_GOVERNANCE_ARRANGEMENT_FOR_WALLACHIA_AND_MOLDAVIA_1824_1824_5A898D,1
LONDON_POLITICAL_DEVELOPMENT_DISCUSSION_IN_HOUSE_OF_COMMONS_ON_TURKS_AND_GREEKS__8C79CF,1
CONSTANTINOPLE_DIPLOMACY_REFUSAL_OF_M_D_HARCOURT_TO_GO_TO_CONSTANTINOPLE_1832_03_CD9CFD,1
MOREA_AND_THE_CYCLADES_POLITICAL_DEVELOPMENT_GREEK_TERRITORIAL_RECOGNITION_LIMIT_187D94,1
MACEDONIA_MILITARY_MOVEMENT_7TH_1822_367DD8,1
ATHENS_COMMAND_APPOINTMENT_1827_05F9EB,1
GREEK_LOAN_NEGOTIATION_1825_FD39F2,1
TURKISH_MANIFESTO_MARCH_1828_AAA856,1
NAPOLI_DI_ROMANIA_TRIBUNAL_JAN1826_285206,1
MILITARY_MOVEMENT_GREEK_FITTING_OUT_VESSELS_FOR_PIRATICAL_PURPOSES_APRIL_16_1827_AD3733,1
GREEK_WAR_SIEGE_1822_576667,1
LONDON_POLITICAL_DEVELOPMENT_1825_1825_F7496A,1
GREECE_UNCLEAR_AVC_11_1825_BF878A,1
BUCHAREST_MILITARY_MOVEMENT_GREEK_SQUADRON_LANDING_AND_FORCED_DEPARTURE_OF_GREEK_5E8353,1
MITYLENE_MILITARY_MOVEMENT_GREEK_DETERMINATION_TO_BURN_OTTOMAN_SHIPS_OCT_1824_BCB67A,1
HYDRA_FLEET_SAIL_1825_205257,1
MISSOLOMGHI_LEPANTO_FALL_MAY_1829_BA313C,1
BENEDICTBEUREN_MILITARY_MOVEMENT_DEPARTURE_OF_KING_OTHO_FOR_GREECE_TO_MORROW_REL_490406,1
GREECE_UNCLEAR_1824_10_27_1824_1934D3,1
GREECE_POLITICAL_DEVELOPMENT_GREEK_INTERNAL_POLITICAL_SITUATION_JULY_1826_JULY_2_D5ADDF,1
GREECE_POLITICAL_DEVELOPMENT_1830_53FD8A,1
GREECE_POLITICAL_DEVELOPMENT_PROCEEDINGS_OF_THE_NATIONAL_ASSEMBLY_OF_GREECE_2_OC_FE648F,1
NAPOLI_DI_ROMANIA_MILITARY_MOVEMENT_RUMOR_OF_THE_CAPTURE_OF_IBRAHIM_PACHA_1825_1_DD8A83,1
GREECE_POLITICAL_DEVELOPMENT_NO_SPECIFIC_EVENT_DATE_MENTIONED_1829_094AF4,1
GREEK_TROOP_DISCONTENT_1830_1CDD4F,1
DIPLOMACY_PROPOSED_TURKISH_GREEK_ARMISTICE_1822_07_27_1822_6AB225,1
GREECE_MILITARY_MOVEMENT_FRENCH_FLAG_APPEARS_ON_GREEK_SHORES_8TH_OF_UNCLEAR_MONT_45FD68,1
GREEK_REVOLUTION_1829_1F6EF9,1
PHILHELLENISM_1825_64AFB1,1
CANDIOTES_INSURRECTION_1829_EC08F6,1
MODON_NAVEL_OPERATION_MAY_1825_E41922,1
GREEK_TURKISH_HOSTILITIES_1830_2FA340,1
GREECE_DIPLOMACY_ALLIED_POWERS_TO_SUPERVISE_GREEK_AFFAIRS_JANUARY_1829_1829_D32C1E,1
SMYRNE_DIPLOMACY_GREEK_LIBERATION_NEGOTIATIONS_1827_1827_641EC3,1
PHILHELLENISM_MAY_1822_77638A,1
INTERNAL_GREEK_AFFAIRS_1825_62A351,1
UNCLEAR_JULY_7_19TH_1824_6D1134,1
DIPLOMACY_GREEK_GOVERNMENT_S_DIPLOMATIC_NOTE_TO_EUROPEAN_COURTS_1823_667135,1
PHILHELLENISM_LIVERPOOL_MEETING_1824_0A204F,1
GREEK_MILITARY_OPERATIONS_1828_AC36BD,1
UNCLEAR_1830_915AD0,1
CONSTANTINOPLE_DIPLOMACY_ENGLISH_AND_FRENCH_AMBASSADORS_MISSION_TO_CONSTANTINOPL_7706D4,1
GREEK_LOAN_MEETING_OCT_1826_91FAC5,1
SMYRNA_MASSACRE_1821_1822_975A3D,1
GREEK_THRONE_LEOPOLD_1830_31D95F,1
NAVAL_OPERATION_GREEK_VICTORY_OVER_TURKISH_AND_EGYPTIAN_FLEETS_OCTOBER_20_1824_1_73AC27,1
GREECE_POLITICAL_DEVELOPMENT_GREEK_AUTONOMY_UNDER_OTTOMAN_SUZERAINTY_1827_D8B1B2,1
GREEK_WAR_OF_INDEPENDENCE_1821_NAVAL_OPERATIONS_D8F327,1
LORD_COCHRANE_PIRACY_DENIAL_1827_6E9D3A,1
TRIESTE_DIPLOMACY_GREEK_GOVERNMENT_D_MARCHE_TO_COMMODORE_HAMILTON_1825_1825_5633B3,1
NAPLES_DIPLOMACY_ALLIED_AMBASSADORS_PLANNING_GREEK_GOVERNMENT_1829_1829_9E54CD,1
GREECE_POLITICAL_DEVELOPMENT_GREEK_INDEPENDENCE_SUBSTANTIATION_16_AUGUST_1822_18_5A9157,1
NAPOLI_ROMANIA_POLITICAL_DEVELOPMENT_MANIFESTO_OF_THE_PROVISIONAL_GOVERNMENT_OF__EAE9D6,1
GREEK_INDEPENDENCE_1832_F90CAA,1
ORIENT_UNCLEAR_26_DE_CE_MOIS_1825_708DC0,1
UNCLEAR_PRISONERS_CAPTIVES_GREEK_CAPTIVES_LIBERATION_AGREEMENT_AUGUST_15_1828_A269CF,1
IONIAN_ISLANDS_POLITICAL_DEVELOPMENT_PROCLAMATION_BY_SIR_T_MAITLAND_TO_SUPPRESS__7C8797,1
LONDON_DIPLOMACY_TREATY_ARTICLES_ON_SERVIANS_AND_GREEK_INDEPENDENCE_OCT_28_1829__C9913D,1
GREEK_INDEPENDENCE_NEGOTIATIONS_1827_922A77,1
OTTOMAN_TROOP_MOVEMENT_1828_10C745,1
MISSOLONGHII_PUBLICATION_1824_626D7F,1
GREECE_POLITICAL_DEVELOPMENT_FRENCH_INVOLVEMENT_IN_GREEK_INDEPENDENCE_1828_1AEA79,1
GREECE_POLITICAL_DEVELOPMENT_JUNE_1_1830_7F9850,1
GREECE_POLITICAL_DEVELOPMENT_POLITICAL_FUTURE_OF_GREECE_DISCUSSIONS_1829_8FEAC6,1
GREECE_POLITICAL_DEVELOPMENT_1824_1824_54A020,1
TRIPOLITZA_GARRISON_SEPT_1825_1B99DE,1
MILLINGEN_CAPTIVITY_NAVARIN_1825_7C3CBB,1
NAVARINO_1828_3106C5,1
GREEK_BISHOPS_ARREST_1822_759122,1
CONGRESS_OF_VERONA_1823_138793,1
YPSILANTI_MARCH_MARCH_1821_A1E8A1,1
ZANTE_NAVAL_OPERATION_9TH_OF_MARCH_1825_888246,1
GREEK_NAVAL_OPERATION_ALEXANDRIA_JUNE_1827_7B7A83,1
GREECE_DIPLOMACY_1826_E9C63C,1
LIVADIE_MILITARY_MOVEMENT_RUSSIAN_MINISTER_DEPARTURE_AND_GREEK_FORCES_ASSEMBLY_I_B23E82,1
GREEK_SETTLEMENT_1832_164F04,1
GREEK_WAR_OF_INDEPENDENCE_DIPLOMACY_1826_CF71F1,1
ANTI_IPSARA_DEFENSE_JULY_1824_1BF0C7,1
GREEK_INDEPENDENCE_TREATY_1827_A5AE24,1
GREEK_ISLANDS_MILITARY_MOVEMENT_TURKISH_ADVANCES_IN_GREEK_ISLANDS_JULY_23_1826_1_11AEB2,1
GREECE_MILITARY_MOVEMENT_CHANGE_OF_GREEK_MILITARY_LEADERSHIP_1829_1829_1CAF59,1
SALONE_BATTLE_JULY_1824_6AD164,1
SEUTARI_SIEGE_1831_452694,1
CONSTANTINOPLE_POLITICAL_DEVELOPMENT_OTTOMAN_ORDER_FOR_GREEK_POPULATION_LIST_IN__ABF029,1
RUSSIAN_OTTOMAN_DIPLOMACY_1830_21B55A,1
VOSTIAZA_MILITARY_MOVEMENT_RETREAT_OF_ARABS_FROM_VOSTIAZA_28TH_AUG_1827_85D61D,1
GREECE_POLITICAL_DEVELOPMENT_GREEK_INDEPENDENCE_THREATENED_AND_AVERTED_NOVEMBER__D526E2,1
GREECE_POLITICAL_DEVELOPMENT_RESTORATION_OF_GREEK_UNANIMITY_29TH_ULT_1827_970FB7,1
GREEK_INTERNAL_DISSENSIONS_1827_2DCA73,1
DIPLOMACY_NEGOTIATIONS_FOR_GREEK_INDEPENDENCE_RECOGNITION_1824_11_27_1824_11E960,1
GREECE_UNCLEAR_1822_1822_169C42,1
GREECE_INDEPENDENCE_NEGOTIATIONS_1830_166A3B,1
CHIOS_FLEET_DESTRUCTION_1827_30AF88,1
FINANCE_LOAN_TO_GREEK_GOVERNMENT_FOR_INDEPENDENCE_1830_1830_BE35C6,1
KING_OTHON_DEPARTURE_1832_692BA0,1
ANDRINOPLE_ODESSA_MILITARY_MOVEMENT_GREEK_FAMILIES_FLEEING_ANDRINOPLE_TO_ODESSA__7469A1,1
CRETE_INSURRECTION_SEPT_1828_5FDD8A,1
GREECE_TURKEY_DIPLOMACY_GREEK_INDEPENDENCE_ACKNOWLEDGEMENT_PLANS_JUNE_7_1827_182_881332,1
NAVARIN_NOVEMBER_1825_A386F0,1
GREEK_CAPTIVES_RESCUE_1826_D8D04F,1
CORINTH_FALL_JAN_1824_D124E8,1
CONSTANTINOPLE_DIPLOMACY_OTTOMAN_MEASURES_IN_FAVOR_OF_TURKS_9_OCTOBRE_1821_E68443,1
GREEK_REFUGEES_BESSARABIA_1822_6AE147,1
GREEK_SENATE_1830_BED111,1
GREECE_BATTLE_DEFEAT_OF_IBRAHAM_PAELLA_BY_GENERAL_COLOCOTRONI_1825_1825_2BCCDB,1
VIENNA_POLITICAL_DEVELOPMENT_COMPARATIVE_JUDGEMENT_OF_POLISH_AND_GREEK_INSURRECT_C1FCFA,1
GREECE_MILITARY_MOVEMENT_IBRAHIM_PACHA_REMAINS_IN_POSITION_WEEK_PRIOR_TO_20_AUGU_42112A,1
NAVAL_OPERATION_BATTLE_INVOLVING_AUSTRIAN_VESSEL_SOPHIA_AND_GREEK_SNISTICOES_182_CC760C,1
ALI_PACHA_PEACE_1821_F3AEC1,1
NAUPLIA_POLITICAL_DEVELOPMENT_DECREE_ON_GREEK_SENATE_SITTING_OCT_30_1829_1830_7BE886,1
NAPOLI_DI_ROMANIA_FALL_1823_C641B8,1
PHARSALE_BATTLE_1823_E1CA0C,1
GREEK_WAR_NAVAL_CAPTURES_1827_11686E,1
GREEK_GOVERNMENT_CHANGE_APRIL_1823_F571B5,1
MOREA_NAVAL_OPERATION_GREEK_EFFORTS_TO_INCREASE_THEIR_FLEET_4_OCTOBER_1821_1821_20D12F,1
JANTERHNRY_OTHER_1826_B4EF52,1
CYPRUS_FATRAS_SALONIQUE_MILITARY_MOVEMENT_GREEK_MILITARY_OPERATIONS_IN_CYPRUS_AN_748874,1
THESSALY_EASTERN_AND_WESTERN_GREECE_MILITARY_MOVEMENT_GREEK_ADVANTAGES_IN_THESSA_F664C2,1
GREECE_POLITICAL_DEVELOPMENT_COUNT_CAPO_D_LSTRIAS_AUTHORITY_IN_GREECE_1828_1828_977786,1
OTTOMAN_MANIFESTO_1828_1E1A13,1
CHIOS_MASSACRE_MARCH_1822_A6AFF1,1
PRINCIPALITIES_DIPLOMACY_TREATY_OF_AKERMANN_AND_GREEK_INDEPENDENCE_DISCUSSIONS_A_100BDD,1
FABVIER_ATHENS_1827_E9CCAF,1
GREECE_DIPLOMACY_GREEK_LEGAL_CONDITION_AND_PORTE_NEGOTIATIONS_15TH_OF_JULY_1828_7F902B,1
GREECE_DIPLOMACY_TURKISH_AGREEMENT_TO_GREEK_INDEPENDENCE_TERMS_1828_1828_1684E1,1
PHILHELLENISM_FUNDRAISING_1825_5F6855,1
GREECE_UNCLEAR_SEPT_27_1825_E0B3A2,1
LONDON_FINANCE_GREEK_SCRIP_MARKET_FLUCTUATION_SUNDAY_MARCH_6_1825_4E3025,1
OETA_BATTLE_1829_2B7614,1
HYDRA_ADMIN_JUNTA_1831_6D6357,1
PHILHELLENISM_DONATIONS_1825_C8DE25,1
GREECE_POLITICAL_DEVELOPMENT_FUTURE_FATE_OF_GREECE_DISCUSSION_1829_1829_25237C,1
TRIPOLIZZA_OCCUPATION_JUNE_1826_618C50,1
LONDON_DIPLOMACY_RECOGNITION_OF_GREEK_INDEPENDENCE_CONDITIONAL_ON_MONARCHY_MARCH_92CAC5,1
EGYPTIAN_COMMANDER_APPOINTMENT_APRIL_1824_F7DA32,1
GREECE_DIPLOMACY_LONDON_CONFERENCE_ON_GREECE_TERRITORIAL_LIMITS_MARCH_YEAR_UNCLE_E53B69,1
SCIO_BATTLE_APRIL_1828_719779,1
GREECE_POLITICAL_DEVELOPMENT_ERECTION_OF_GREECE_INTO_AN_INDEPENDENT_SOVEREIGNTY__244B1B,1
ARGOS_MILITARY_MOVEMENT_IBRAHIM_PACHA_S_MARCH_ON_ARGOS_26_JUILLET_1825_74612D,1
COCHRANE_ARRIVAL_APRIL_1827_039C0A,1
HYDRA_ATTACK_1825_8F72A0,1
GREECE_MILITARY_MOVEMENT_SPANISH_VOLUNTEERS_EMBARKING_FOR_GREECE_FEBRUARY_23_182_89A25E,1
SALONS_POLITICAL_DEVELOPMENT_GREEK_CONGRESS_AT_SALONS_1824_1824_2C4CE5,1
SMYRNA_MASSACRE_1821_8B0A07,1
GREECE_DIPLOMACY_GREEK_WAR_OF_INDEPENDENCE_DIPLOMATIC_TENSIONS_1824_1824_80B4F1,1
GREECE_DIPLOMACY_TURKISH_AGREEMENT_TO_GREEK_INDEPENDENCE_APRIL_16_1828_1828_D49F80,1
SIEGE_OPERATIONS_1825_95CD2D,1
HYDRA_NAVAL_OPERATION_1825_DDEB62,1
GREECE_POLITICAL_DEVELOPMENT_NEW_RELATIONS_OF_THE_GREEKS_AFTER_LORD_COCHRANE_S_A_6D899C,1
ATHENS_CAPITULATION_1827_A5556D,1
PHILHELLENISM_1825_PARIS_342F75,1
TURKEY_GREECE_DIPLOMACY_TURKISH_GREEK_COMMERCIAL_TARIFF_ARRANGEMENT_MARCH_10_182_E29B8B,1
OTTOMAN_NAVAL_PREPARATIONS_1825_DB1924,1
MILITARY_OPERATIONS_MOREE_1825_4FFF17,1
LONDON_DIPLOMACY_DUKE_OF_WELLINGTON_S_OPPOSITION_TO_PRINCE_LEOPOLD_S_REJECTION_O_7C923E,1
EGYPT_PRISONERS_CAPTIVES_REDEMPTION_OF_GREEK_SLAVES_IN_EGYPT_1829_1829_4A836D,1
PORT_OF_RIOU_AASTRIA_MILITARY_MOVEMENT_GREEK_CAUSE_AND_EGYPTIAN_FLEET_ACTIVITY_1_34A467,1
LONDON_DIPLOMACY_BRITISH_CABINET_DECISION_ON_PECUNIARY_AID_TO_GREECE_MAY_19_IMPL_CBAB4D,1
ILIKAHISN_PACHWLINS_FALL_CAPTURE_OF_ILIKAHISN_PACHWLINS_14_AUGUST_1825_476A95,1
GREECE_OTHER_1824_16C5C0,1
TOULON_MILITARY_MOVEMENT_GREEK_VERNEMENI_ARRIVAL_AT_TOULON_1829_06_01_1829_07E8AB,1
GREECE_POLITICAL_DEVELOPMENT_RECALL_ORDER_FOR_GREEK_DEPUTIES_1826_1826_57D9BE,1
VIENNE_DAUPHIN_OTHER_GREEK_ARCHAEOLOGICAL_DISCOVERIES_IN_VIENNE_DAUPHIN_1830_183_C2C597,1
GREECE_MILITARY_MOVEMENT_GREEK_VICTORIES_AND_CAPTURE_OF_EGYPTIAN_ADMIRAL_1824_18_4D1E5F,1
GREECE_POLITICAL_DEVELOPMENT_POSTPONEMENT_OF_PRINCE_OTHO_S_JOURNEY_TO_GREECE_22U_D49C52,1
GREEK_ISLANDS_POLITICAL_CHANGES_1824_31829D,1
GREECE_OTHER_1826_1826_F2D6AD,1
GREEK_POLITICAL_REFORMS_1829_84EAC2,1
FABVIER_DEPARTURE_1828_300105,1
NEGREPONT_FALL_1831_D85041,1
TRIPOLIZZA_FALL_OCTOBER_1821_7ADFE3,1
HYDRA_POLITICAL_DEVELOPMENT_1827_11_23_1827_05BB79,1
ZINTO_BATTLE_UNSPECIFIED_BATTLE_BETWEEN_GREEKS_AND_TURKS_1827_1827_78FD45,1
MUNICH_MILITARY_MOVEMENT_BAVARIAN_BRIGADE_DEPLOYMENT_TO_GREECE_1832_1832_2A6A75,1
VONIZA_CAPTURE_APRIL_1829_62850F,1
GREEK_INDEPENDENCE_PROTOCOL_1830_6F1FA1,1
SOUDA_AND_RETIMO_NAVAL_OPERATION_ENGAGEMENT_BETWEEN_TURKISH_FLEET_AND_GREEKS_NEA_D230D9,1
THERMOPYLAE_MILITARY_MOVEMENT_GREEK_MILITARY_OPERATIONS_ENTERING_THERMOPYLAE_MID_E56F82,1
NAVAL_OPERATION_ENGAGEMENT_BETWEEN_GREEKS_AND_TURKISH_FLEET_29TH_OF_SEPT_1826_7853DD,1
OTHER_1831_1015B7,1
HVITRA_POLITICAL_DEVELOPMENT_DESIRE_FOR_BAVARIAN_PRINCE_TO_ASCEND_GREEK_THRONE_1_F85165,1
HYDRA_MILITARY_MOVEMENT_PARTICIPATION_OF_GUILLAUME_WASHINGTON_IN_GREEK_STRUGGLE__1A3A69,1
GREECE_MILITARY_MOVEMENT_TURKISH_MILITARY_COMMAND_IN_GREECE_1825_1825_060B8B,1
GREEK_SLAVES_ARRIVAL_ALEXANDRIA_1826_E98812,1
UNCLEAR_OCTOBER_5_1827_3EE146,1
ATHENS_OCCUPATION_SEP_1826_A7E581,1
NAVARIN_BOMBARDMENT_MARCH_1825_91FEB6,1
ST_PETERSBURG_DIPLOMACY_MR_STRATFORD_CANNING_S_MISSION_TO_ST_PETERSBURG_RECENT_D_426635,1
GREECE_POLITICAL_DEVELOPMENT_REPORT_ON_GENERAL_ROCHE_S_ACTIVITIES_IN_GREECE_1826_9C19C5,1
LONDON_DIPLOMACY_GREEK_AUTHORITIES_MEMORANDUM_TO_EUROPEAN_CABINETS_FEB_2_1829_83C43F,1
GREEK_DIPLOMACY_ODESSA_1821_91452F,1
OTTOMAN_POLITICS_1825_E1A683,1
JANINA_MILITARY_MOVEMENT_RETREAT_OF_CHURSCHILD_PACHA_FROM_JANINA_AND_ALI_PACHA_S_869F2B,1
GREECE_DIPLOMACY_GREEK_INDEPENDENCE_NEGOTIATIONS_16TH_OF_JUNE_1829_F0DD66,1
PSARA_EVACUATION_JULY_1824_803A8E,1
MISSOLONGHII_NAVAL_OPS_SEPT_1825_687B94,1
GREEK_INTERNAL_ANARCHY_1828_96AF51,1
NAVAL_OPERATION_ENGAGEMENT_BETWEEN_TURKISH_AND_GREEK_FLEETS_1821_757C78,1
PLAIN_OF_CORINTH_MILITARY_MOVEMENT_IBRAHIM_S_MARCH_FROM_TRIPOLIZZA_TOWARDS_CORIN_31E261,1
GREEK_PRISONERS_RELEASE_1828_CE4611,1
GREEK_DIPLOMACY_1826_10E103,1
GREEK_INDEPENDENCE_ULTIMATUM_JAN1827_6B61EC,1
UNCLEAR_POLITICAL_DEVELOPMENT_RUMORED_PACHA_S_INDEPENDENCE_INTENTIONS_OCTOBER_31_1F6670,1
GREECE_DIPLOMACY_PEACE_NEGOTIATIONS_BETWEEN_PORTE_AND_GREEK_NATION_1826_06_21_18_15B2E3,1
CONSTANTINOPLE_DIPLOMACY_SPECIAL_MISSION_OF_MR_S_CANNING_TO_CONSTANTINOPLE_1832__3E021B,1
ARGOS_POLITICAL_DEVELOPMENT_GREEK_NATIONAL_ASSEMBLY_MEETING_AT_ARGOS_12TH_OF_JUL_40B514,1
CONSTANTINOPLE_DIPLOMACY_DIPLOMATIC_ACTIONS_BY_THE_THREE_POWERS_IN_CONSTANTINOPL_442C80,1
GREECE_POLITICAL_DEVELOPMENT_RUMORS_ABOUT_GREEK_GOVERNMENT_STABILITY_1831_1831_9DA182,1
ATHENS_PIRAEUS_POLITICAL_DEVELOPMENT_REQUEST_TO_FOUND_A_CITY_AT_THE_PIRAEUS_DATE_7B6907,1
CONSTANTINOPLE_OTHER_SOLUTION_DE_LA_QUESTION_GRECQUE_1830_03_01_1830_D59F17,1
GREECE_NAVAL_OPERATION_LORD_COCHRANE_S_CAPTURE_OF_TURKISH_SHIPS_1827_EBDB01,1
MISSOLUNGHI_UNCLEAR_11TH_18TH_AND_19TH_OF_FEBRUARY_1824_56FF3D,1
GREECE_POLITICAL_DEVELOPMENT_GREEK_INDEPENDENCE_RUMOR_1825_0BC53C,1
CHIOS_MILITARY_CONFLICT_APRIL_1825_8ED7A3,1
GREEK_WAR_INDEPENDENCE_1827_4724E1,1
CONSTANTINOPLE_POLITICAL_DEVELOPMENT_PROFILE_OF_MAUROCORDATO_1825_1825_90F6F2,1
GREECE_DIPLOMACY_TREATY_BETWEEN_GREAT_BRITAIN_AND_RUSSIA_FOR_GREEK_INDEPENDENCE__3B95AC,1
GREECE_POLITICAL_DEVELOPMENT_EUSRLISH_INTRIGUES_AGAINST_GREEK_INDEPENDENCE_SINCE_06A732,1
FRENCH_EXPEDITIONARY_ARMY_1828_9C4987,1
GREECE_FINANCE_SEPT_12_1827_B0161E,1
UNCLEAR_MARCH_13_1829_43EC84,1
GREECE_DIPLOMACY_DISCUSSION_ON_THE_TERRITORIAL_LIMITS_OF_THE_NEW_GREEK_STATE_WED_8C0D3D,1
MILITARY_OPERATIONS_1823_822B89,1
GREECE_OTHER_OCT_5_1822_1822_9C6ED9,1
GREECE_POLITICAL_DEVELOPMENT_GREEK_INDEPENDENCE_STRUGGLE_1822_1822_4E41A8,1
MISSOLONGHII_POLITICAL_DEVELOPMENT_GREEK_GOVERNMENT_AMNESTY_AFTER_FAILED_COUP_AT_A664D4,1
SMYRNA_OTHER_GREEK_EASTER_CELEBRATION_AT_SMYRNA_1828_12_AVRIL_1828_1828_1DF817,1
GREEK_MILITARY_OPERATIONS_1824_36004A,1
ALEXANDRIE_MILITARY_MOVEMENT_PURSUIT_OF_GREEK_FIRESHIPS_BY_BILLAL_AGA_10_12_AO_T_1B65A3,1
IONIAN_ISLANDS_MILITARY_MOVEMENT_GREEK_AND_IONIAN_ATTACKS_ON_IONIAN_ISLANDS_BEAT_ECB227,1
MOREA_ALBANIAN_WITHDRAWAL_1828_396BE9,1
UNCLEAR_MILITARY_MOVEMENT_GREEK_VICTORY_REPORTED_16_NOVEMBER_16_NOVEMBER_1821_18_D98EC1,1
ARGOS_POLITICAL_DEVELOPMENT_DISCUSSION_OF_GREECE_S_FATE_AT_ARGOS_1829_1829_DB6C46,1
PSARA_MILITARY_MOVEMENT_AUGUST_1824_FC198C,1
GREECE_POLITICAL_DEVELOPMENT_RUSSIAN_INTENTIONS_REGARDING_GREECE_1827_1827_267F04,1
GREEK_INDEPENDENCE_DIPLOMACY_1823_41DDDD,1
CANDIA_NAVAL_ENGAGEMENT_1825_F1BADA,1
MISSOLONGHII_1825_NAVAL_OPERATIONS_353659,1
GREECE_LINE_FROM_GULF_OF_ARTA_TO_VOLT_DIPLOMACY_EXTENSION_OF_CONTINENTAL_FRONTIE_50319F,1
THESSALONIKI_ATROCITIES_1821_E3B9E3,1
MISTRA_OTHER_1823_1823_07EC5A,1
HYDRA_PAYMENT_JUNE_1826_E7B576,1
PELOPONNESUS_DIPLOMACY_QUESTION_OF_MEDIATION_BETWEEN_TURKS_AND_GREEKS_1825_1825_686ABB,1
NAVARINO_PIRATE_THREAT_1830_C014EB,1
CANDIA_RESISTANCE_1828_1830_A97333,1
NAVARINO_SIEGE_MAR_1825_EF67B0,1
GREECE_POLITICAL_DEVELOPMENT_GREEK_INDEPENDENCE_CONDITIONALITY_MARCH_31_1825_182_C3DEC2,1
PELOPONNESE_EVACUATION_1828_3F19BE,1
